SHIP,CRUISE,STATION,CAST,CTD_CAST,LONGITUDE,LATITUDE,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,DEPTH,SALA,PHNBS,PHTOTAL,DOMM,DOML,NTRA,PHOS,SLCA,NTRI,AMON,CHLA,POC,PON,DOC,DIC,ALK
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,30,33.4886195,,,206,,0,0.02,2.61,0.01,,0.32,,,,,
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,50,33.77451979,,,201,,0,0.06,3.25,0.01,,0.15,,,,,
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,80,34.23253544,,,179,,2.68,0.28,5.35,0.31,,0.23,,,,,
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,100,34.34694688,,,134,,10.11,0.72,10.42,0.1,,0.18,,,,,
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,150,34.5371999,,,110,,15.46,1.13,18.61,0.01,,0,,,,,
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,200,34.55496894,,,114,,19.09,1.39,25.75,0.01,,0,,,,,
OR1,1084,SEATS,4,,116,17.9997,2014,8,5,12,0,800,34.47361058,,,88,,31.78,2.5,92.33,0.01,,,,,,,
OR1,1084,SEATS,5,55D5,116.0003,17.9997,2014,8,5,15,0,5,33.40296991,,,202,,0,0,2.27,0.01,,0.13,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,10,33.4079266,,,201,,0,0,2.22,0,,0.14,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,20,33.42631954,,,204,,0,0.02,2.66,0,,0.15,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,30,33.49801501,,,208,,0,0.02,2.64,0,,0.21,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,50,33.78556131,,,202,,0,0.06,3.27,0.02,,0.23,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,80,34.23469605,,,178,,2.86,0.28,5.43,0.34,,0.19,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,100,34.32500293,,,143,,9.63,0.64,9.55,0.14,,0.14,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,150,34.53824896,,,109,,16.63,1.23,20.15,0.01,,0.01,,,,,
OR1,1084,SEATS,5,,116.0003,17.9997,2014,8,5,15,0,200,34.5343806,,,114,,17.68,1.33,26.33,0.01,,0,,,,,
OR1,1084,SEATS,7,55D7,115.9998,18.0002,2014,8,5,18,0,5,33.3901874,,,202,,0,0.01,2.21,0,,0.02,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,10,33.39638291,,,202,,0,0.01,2.28,0,,0.01,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,20,33.43538614,,,207,,0,0.01,2.41,0,,0.25,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,30,33.49723203,,,206,,0,0.02,2.71,0.01,,0.28,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,50,33.68757962,,,204,,0,0.07,2.88,0,,0.19,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,80,34.27503148,,,170,,4.3,0.37,6.21,0.31,,0.25,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,100,34.30784235,,,143,,9.34,0.64,8.53,0.16,,0.01,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,150,34.56769011,,,109,,18.34,1.23,20.79,0.01,,0.24,,,,,
OR1,1084,SEATS,7,,115.9998,18.0002,2014,8,5,18,0,200,34.53562633,,,113,,18.88,1.36,25.46,0.01,,0.01,,,,,
OR1,1084,SEATS,8,55D8,116.0008,17.9972,2014,8,5,21,0,5,33.37355825,,,201,,0,0,2.25,0.01,,0.11,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,10,33.37857946,,,201,,0,0,2.25,0.01,,0.02,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,20,33.39364382,,,202,,0,0,2.26,0,,0.01,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,30,33.50010295,,,206,,0,0.03,2.64,0,,0.18,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,50,33.65244782,,,207,,0,0.04,2.87,0.01,,0.19,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,80,34.20117627,,,192,,0.72,0.17,4.31,0.1,,0.26,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,100,34.36024536,,,130,,11.53,0.88,10.71,0.08,,0.24,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,150,34.54526463,,,107,,17.13,1.22,20.91,0.01,,0.01,,,,,
OR1,1084,SEATS,8,,116.0008,17.9972,2014,8,5,21,0,200,34.53477399,,,112,,19.71,1.35,25.38,0.01,,0.01,,,,,
OR1,1084,SEATS,11,55D11,116.0003,17.9995,2014,8,6,0,0,5,33.35738683,,,202,,0,0.01,2.29,0.01,,0.14,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,10,33.35445263,,,200,,0,0,3,0,,0.13,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,20,33.37597102,,,201,,0,0.01,2.28,0,,0.15,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,30,33.49220801,,,206,,0,0.02,2.47,0,,0.22,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,50,33.68512412,,,204,,0,0.05,2.84,0.01,,0.36,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,80,34.17531987,,,169,,3.71,0.34,6.1,0.29,,0.15,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,100,34.39850763,,,128,,11.65,0.79,11.39,0.06,,0.07,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,150,34.53693764,,,108,,18.09,1.24,20.79,0.02,,0.01,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,200,34.53582303,,,113,,18.67,1.33,24.7,0.01,,0,,,,,
OR1,1084,SEATS,11,,116.0003,17.9995,2014,8,6,0,0,800,34.47760894,,,90,,35.69,2.58,95.4,0.01,,,,,,,
OR1,1084,SEATS,12,55D12,116.0012,17.9997,2014,8,6,3,0,5,33.34193384,,,200,,0,0.02,2.47,0,,0.16,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,10,33.34467227,,,199,,0,0,4.91,0.03,,0,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,20,33.35666958,,,200,,0,0.03,2.25,0,,0.15,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,30,33.50349591,,,206,,0,0.04,2.61,0,,0.22,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,50,33.70802141,,,204,,0,0.04,2.89,0.01,,0.39,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,80,34.20431853,,,160,,4.03,0.42,6.81,0.29,,0,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,100,34.44896658,,,130,,12.01,0.8,11.78,0.04,,0.09,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,150,34.53510181,,,107,,17.84,1.2,19.83,0.04,,0.01,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,200,34.5521494,,,112,,19.06,1.3,24.42,0.01,,0,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,400,34.44477214,,,104,,22.19,1.85,49.82,0,,,,,,,
OR1,1084,SEATS,12,,116.0012,17.9997,2014,8,6,3,0,500,34.46633506,,,94,,30.11,2.12,65.93,0.07,,,,,,,
OR1,1084,SEATS,16,55D16,116,18.0005,2014,8,6,9,0,600,34.4457552,,,86,,31.82,2.38,75.58,0,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,800,34.4751837,,,85,,35.57,2.58,93.9,0,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,1000,34.52002238,,,88,,37.77,2.73,112.5,0,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,1200,34.57411655,,,94,,38.66,2.87,126.56,0.08,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,1400,34.14462352,,,141,,13.14,,26.63,0.07,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,1600,34.60618606,,,100,,38.65,2.82,139.26,0.04,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,1800,34.61504045,,,105,,37.37,2.83,141.01,0.02,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,2000,34.61805758,,,107,,38.34,2.83,142.99,0.03,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,2500,34.6264533,,,112,,38.59,2.8,142.17,0.02,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,3000,34.62855229,,,115,,38.46,2.84,143.25,0.02,,,,,,,
OR1,1084,SEATS,16,,116,18.0005,2014,8,6,9,0,3500,34.63012654,,,116,,38.72,2.84,140.77,0.02,,,,,,,
OR1,1103,SEATS,1,S55D1,116.0005,17.9997,2015,4,24,9,34,600,34.452,,,91,,33.67,2.42,81.87,0.05,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,800,34.511,,,93,,36.24,2.62,86.96,0.02,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,1000,34.543,,,94,,37.52,2.75,121.28,0.01,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,1200,34.582,,,99,,38.14,2.78,122.78,0.02,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,1400,34.599,,,101,,38.24,2.81,136.68,0.02,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,1600,34.607,,,107,,37.92,2.8,136.65,0.01,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,1800,34.622,,,108,,38.43,2.82,138.46,0.02,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,2000,34.594,,,109,,38.37,2.84,119.3,0.02,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,2500,34.604,,,115,,38.27,2.83,131.61,0.01,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,3000,34.491,,,119,,,,,,,,,,,,
OR1,1103,SEATS,1,,116.0005,17.9997,2015,4,24,9,34,3500,34.629,,,118,,38.48,2.83,140.44,0.01,,,,,,,
OR1,1103,SEATS,3,S55D3,115.9986,18.0003,2015,4,24,15,4,5,33.917,,,215,,0,0.08,2.33,0.07,,0.1,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,10,33.917,,,214,,0,0.05,2.27,0.01,,0.11,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,20,34.021,,,219,,0,0.07,2.45,0.02,,0.13,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,50,34.327,,,196,,2.92,0.33,5.25,0.46,,0.58,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,80,34.59,,,164,,8.3,0.59,8.48,0.09,,0.26,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,100,34.634,,,153,,10.41,0.74,10.49,0.06,,0.13,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,150,34.569,,,153,,14.19,1.01,19,0.03,,0,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,200,34.509,,,133,,19.15,1.37,31.69,0.02,,,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,300,34.46,,,120,,23.22,1.68,37.37,0.01,,,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,400,34.526,,,133,,,,,,,,,,,,
OR1,1103,SEATS,3,,115.9986,18.0003,2015,4,24,15,4,500,34.442,,,95,,31.42,2.26,72.75,0.02,,,,,,,
OR1,1103,SEATS,4,S55D4,115.9967,17.9966,2015,4,24,17,59,5,33.926,,,213,,,,2.36,,,0.05,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,10,33.93,,,213,,,,,,,0.07,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,20,33.969,,,216,,,,2.6,,,0.08,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,30,34.211,,,223,,,,2.35,,,0.13,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,50,34.486,,,196,,,,4.86,,,0.43,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,80,34.61,,,153,,,,12.17,,,0.19,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,100,34.6,,,147,,,,12.97,,,0.06,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,150,34.599,,,159,,,,15.65,,,0.01,,,,,
OR1,1103,SEATS,4,,115.9967,17.9966,2015,4,24,17,59,200,34.521,,,133,,,,28.64,,,,,,,,
OR1,1103,SEATS,6,S55D6,116.0001,17.996,2015,4,24,20,58,5,33.932,,,212,,0,0.09,2.72,0.03,,0.06,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,10,33.931,,,214,,0,0.07,2.42,0.01,,0.06,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,15,,,,,,,,,,,,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,20,33.986,,,217,,0,0.07,2.61,0.01,,0.07,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,30,34.18,,,224,,0,0.1,2.59,0.02,,0.09,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,50,34.371,,,197,,3.07,0.35,5.35,0.45,,0.32,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,80,34.593,,,161,,8.78,0.63,8.69,0.08,,0.22,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,100,34.595,,,141,,12.65,0.87,13.43,0.05,,0.1,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,150,34.595,,,151,,13.39,0.96,32.31,0.03,,0,,,,,
OR1,1103,SEATS,6,,116.0001,17.996,2015,4,24,20,58,200,34.525,,,132,,18.84,1.31,28.68,0.02,,,,,,,
OR1,1103,SEATS,7,S55D7,115.9971,18.0001,2015,4,25,0,3,5,33.934,,,212,,,,2.35,,,0.07,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,10,33.937,,,212,,,,2.23,,,0.07,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,20,34.002,,,217,,,,2.35,,,0.08,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,30,34.142,,,224,,,,2.79,,,0.09,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,50,34.326,,,203,,,,4.79,,,0.35,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,80,34.612,,,158,,,,11.64,,,0.12,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,100,34.644,,,147,,,,12.95,,,0.02,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,150,34.563,,,151,,,,19.94,,,0,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,200,34.496,,,132,,,,30.85,,,,,,,,
OR1,1103,SEATS,7,,115.9971,18.0001,2015,4,25,0,3,1000,34.53,,,96,,,,115.72,,,,,,,,
OR1,1103,SEATS,8,S55D8,115.9983,18,2015,4,25,3,0,5,33.943,,,212,,,,2.23,,,0.11,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,10,33.93,,,212,,,,2.23,,,0.11,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,20,33.933,,,212,,,,2.43,,,0.11,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,30,34.02,,,217,,,,2.63,,,0.14,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,50,34.268,,,218,,,,3.06,,,0.3,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,80,34.642,,,167,,,,7.54,,,0.28,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,100,34.628,,,155,,,,11.89,,,0.1,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,150,34.6,,,155,,,,15.27,,,0.01,,,,,
OR1,1103,SEATS,8,,115.9983,18,2015,4,25,3,0,200,34.53,,,134,,,,25.67,,,,,,,,
OR1,1103,SEATS,9,S55D9,116,18,2015,4,25,5,58,5,33.921,,,212,,,,2.3,,,0.12,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,10,33.921,,,211,,0,0.04,2.26,0.01,,0.12,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,20,33.945,,,214,,0,0.04,2.3,0.02,,0.12,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,30,34.279,,,220,,0,0.06,2.56,0.02,,0.15,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,50,34.354,,,194,,3.4,0.34,5.75,0.43,,0.43,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,80,34.613,,,161,,8.28,0.6,8.33,0.12,,0.26,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,100,34.615,,,146,,11.75,0.84,13.06,0.05,,0,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,150,34.583,,,154,,13.13,0.99,17.33,0.02,,0,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,200,34.5,,,141,,19.36,1.34,29.81,0.02,,,,,,,
OR1,1103,SEATS,9,,116,18,2015,4,25,5,58,1000,34.548,,,95,,,,116.65,,,,,,,,
OR1,1103,SEATS,11,S55D11,116.0019,18,2015,4,25,9,51,5,33.9,,,213,,,,2.42,,,0.11,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,10,33.903,,,213,,,,2.49,,,0.11,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,20,33.912,,,213,,,,2.63,,,0.12,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,30,34.043,,,219,,,,2.68,,,0.14,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,50,34.36,,,191,,,,6.06,,,0.53,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,80,34.612,,,148,,,,11.25,,,0.23,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,100,34.634,,,157,,,,13.7,,,0.03,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,150,34.57,,,146,,,,17.9,,,0.07,,,,,
OR1,1103,SEATS,11,,116.0019,18,2015,4,25,9,51,200,34.497,,,133,,,,33.91,,,,,,,,
OR1,1103,SEATS,12,S55D12,116,17.9962,2015,4,25,12,1,5,33.889,,,213,,,,2.52,,,0.05,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,10,33.889,,,213,,,,2.66,,,0.11,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,20,33.906,,,213,,,,2.47,,,0.12,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,30,34.134,,,223,,,,8.5,,,0.16,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,50,34.356,,,194,,,,6.02,,,0.54,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,80,34.619,,,153,,,,10.62,,,0.17,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,100,34.615,,,148,,,,14.42,,,0.03,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,150,34.539,,,137,,,,25.48,,,0,,,,,
OR1,1103,SEATS,12,,116,17.9962,2015,4,25,12,1,200,34.498,,,133,,,,32.63,,,,,,,,
OR1,1103,SEATS,13,S55D13,115.9979,17.9972,2015,4,25,15,1,5,33.888,,,212,,,,2.33,,,0.04,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,10,33.886,,,212,,0,0.07,2.4,0.03,,0.07,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,20,34.063,,,219,,0,0.1,2.48,0.03,,0.09,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,50,34.471,,,218,,0.59,0.19,3.53,0.09,,0.41,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,80,34.491,,,159,,9.15,0.68,9.67,0.12,,0.36,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,100,34.605,,,143,,11.7,0.84,12.19,0.05,,0.12,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,150,34.564,,,150,,14.54,1.07,19.89,0.02,,0,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,200,34.546,,,136,,17.51,1.31,24.65,0.01,,,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,300,34.457,,,114,,23.52,1.73,42.17,0.02,,,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,400,34.44,,,102,,,,59.06,,,,,,,,
OR1,1103,SEATS,13,,115.9979,17.9972,2015,4,25,15,1,500,34.444,,,95,,30.09,2.27,71.74,0.06,,,,,,,
OR1,1103,SEATS,15,S55D15,116.0005,18.0002,2015,4,25,18,5,600,34.454,,,93,,33.39,2.42,79.12,0.01,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,800,34.494,,,91,,36.52,2.62,98.37,0.04,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,1000,34.547,,,94,,37.57,2.74,115.09,0.06,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,1200,34.575,,,98,,37.67,2.8,125.96,0.07,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,1400,34.591,,,100,,37.55,2.84,133.94,0.01,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,1600,34.609,,,107,,38.73,2.84,136.74,0.02,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,1800,34.628,,,109,,38.54,2.85,137.21,0.01,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,2000,34.578,,,109,,38.43,2.85,85.87,0.01,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,2500,34.629,,,115,,38.84,2.83,136.55,0.01,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,3000,34.635,,,118,,38.27,2.82,136.64,0.02,,,,,,,
OR1,1103,SEATS,15,,116.0005,18.0002,2015,4,25,18,5,3500,34.6,,,116,,37.8,2.83,127.99,0.01,,,,,,,
OR1,1144,SEATS,7,S14D7,115.9842,17.9348,2016,8,11,18,0,600,,,,,,31.5,2.47,80.2,0,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,800,,,,,,34.41,2.64,104.9,0,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,1000,,,,,,37.66,2.72,120.31,0.02,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,1200,,,,,,38.52,2.81,132.76,0.01,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,1400,,,,,,38.46,2.83,141.43,0,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,1600,,,,,,37.71,2.77,146.73,0.01,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,1800,,,,,,,,,0.01,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,2000,,,,,,37.87,2.85,148.16,0.03,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,2500,,,,,,38.48,2.87,148.88,0.05,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,3000,,,,,,38.64,2.88,147.55,0.02,,,,,,,
OR1,1144,SEATS,7,,115.9842,17.9348,2016,8,11,18,0,3500,,,,,,,,,0.01,,,,,,,
OR1,1144,SEATS,8,S14D8,115.9833,17.9333,2016,8,11,23,30,10,,,,,,0,0.01,1.84,0.01,,0.11,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,20,,,,,,0,0,1.73,0,,0.1,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,30,,,,,,0,0,1.63,0.01,,0.11,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,50,,,,,,0.18,0.01,1.84,0,,0.22,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,80,,,,,,2.08,0.23,4.9,0.16,,0.24,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,100,,,,,,8.49,0.58,10,0.05,,0.11,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,150,,,,,,10.25,0.73,12.65,0.01,,0.02,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,200,,,,,,16.33,1.18,23.98,0.01,,0.01,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,300,,,,,,21.35,1.6,39.29,0.01,,,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,400,,,,,,26.67,1.86,53.37,0,,,,,,,
OR1,1144,SEATS,8,,115.9833,17.9333,2016,8,11,23,30,500,,,,,,30.17,2.13,67.24,0,,,,,,,
OR1,1144,SEATS,10,S14D10,115.985,17.9353,2016,8,12,2,30,5,,,,,,,,,,,,,,,,
OR1,1144,SEATS,10,,115.985,17.9353,2016,8,12,2,30,10,,,,,,0,0,1.73,0,,0.09,,,,,
OR1,1144,SEATS,10,,115.985,17.9353,2016,8,12,2,30,20,,,,,,0,0,1.63,0,,0.1,,,,,
OR1,1144,SEATS,10,,115.985,17.9353,2016,8,12,2,30,30,,,,,,0,0,1.63,0.01,,0.14,,,,,
OR1,1144,SEATS,10,,115.985,17.9353,2016,8,12,2,30,50,,,,,,0,0.04,2.65,0.02,,0.31,,,,,
